Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Estimated_Bill
15/1/2007,16:06:00,1.614,0.166,245.75,6.6,0.0,0.0,19.0,2.3403
15/1/2007,16:07:00,1.616,0.164,245.76,6.6,0.0,0.0,18.0,2.3432000000000004
15/1/2007,16:08:00,1.614,0.164,245.43,6.6,0.0,0.0,19.0,2.3403
15/1/2007,16:09:00,1.62,0.166,245.84,6.6,0.0,0.0,18.0,2.349
15/1/2007,16:10:00,1.53,0.0,246.06,6.2,0.0,0.0,19.0,2.2185
15/1/2007,16:11:00,1.53,0.0,246.25,6.2,0.0,0.0,18.0,2.2185
15/1/2007,16:12:00,1.528,0.0,246.08,6.2,0.0,0.0,19.0,2.2156
15/1/2007,16:13:00,1.516,0.0,245.31,6.2,0.0,0.0,18.0,2.1982
15/1/2007,16:14:00,1.514,0.0,245.28,6.2,0.0,0.0,19.0,2.1953
15/1/2007,16:15:00,1.518,0.0,245.64,6.2,0.0,0.0,18.0,2.2011
15/1/2007,16:16:00,1.526,0.0,246.31,6.2,0.0,0.0,19.0,2.2127
15/1/2007,16:17:00,1.546,0.0,246.31,6.4,0.0,0.0,18.0,2.2417000000000002
15/1/2007,16:18:00,1.59,0.13,245.46,6.6,0.0,0.0,19.0,2.3055
15/1/2007,16:19:00,1.6,0.13,245.75,6.6,0.0,0.0,18.0,2.32
15/1/2007,16:20:00,1.606,0.134,246.08,6.6,0.0,0.0,19.0,2.3287000000000004
15/1/2007,16:21:00,1.604,0.134,246.19,6.6,0.0,0.0,18.0,2.3258
15/1/2007,16:22:00,1.598,0.132,245.62,6.6,0.0,0.0,19.0,2.3171
15/1/2007,16:23:00,1.582,0.128,244.61,6.4,0.0,0.0,18.0,2.2939000000000003
15/1/2007,16:24:00,1.586,0.128,244.86,6.4,0.0,0.0,18.0,2.2997000000000005
15/1/2007,16:25:00,1.744,0.126,244.47,7.2,0.0,0.0,19.0,2.5288000000000004
15/1/2007,16:26:00,1.91,0.12,243.17,7.8,0.0,0.0,18.0,2.7695
15/1/2007,16:27:00,1.874,0.116,242.42,7.8,0.0,0.0,18.0,2.7173000000000003
15/1/2007,16:28:00,1.878,0.118,242.86,7.8,0.0,0.0,18.0,2.7231
15/1/2007,16:29:00,1.81,0.0,242.9,7.4,0.0,0.0,18.0,2.6245
15/1/2007,16:30:00,1.814,0.0,243.31,7.4,0.0,0.0,18.0,2.6303
15/1/2007,16:31:00,1.814,0.0,243.56,7.4,0.0,0.0,18.0,2.6303
15/1/2007,16:32:00,1.886,0.1,242.85,7.8,0.0,0.0,18.0,2.7346999999999997
15/1/2007,16:33:00,1.914,0.15,242.87,7.8,0.0,0.0,18.0,2.7752999999999997
15/1/2007,16:34:00,1.916,0.15,243.3,7.8,0.0,0.0,18.0,2.7782
15/1/2007,16:35:00,1.92,0.152,243.29,8.0,0.0,0.0,18.0,2.7840000000000003
15/1/2007,16:36:00,1.716,0.152,243.05,7.2,0.0,0.0,19.0,2.4882
15/1/2007,16:37:00,1.418,0.154,242.82,5.8,0.0,0.0,18.0,2.0561
15/1/2007,16:38:00,1.412,0.152,242.4,5.8,0.0,0.0,18.0,2.0474
15/1/2007,16:39:00,1.416,0.154,242.75,5.8,0.0,0.0,18.0,2.0532
15/1/2007,16:40:00,1.416,0.156,243.13,5.8,0.0,0.0,18.0,2.0532
15/1/2007,16:41:00,1.416,0.156,243.12,5.8,0.0,0.0,18.0,2.0532
15/1/2007,16:42:00,1.408,0.152,242.45,5.8,0.0,0.0,18.0,2.0416
15/1/2007,16:43:00,1.408,0.154,242.59,5.8,0.0,0.0,18.0,2.0416
15/1/2007,16:44:00,1.41,0.154,242.82,5.8,0.0,0.0,18.0,2.0444999999999998
15/1/2007,16:45:00,1.322,0.0,242.68,5.4,0.0,0.0,18.0,1.9169
15/1/2007,16:46:00,1.316,0.0,242.78,5.4,0.0,0.0,18.0,1.9082000000000001
15/1/2007,16:47:00,1.314,0.0,242.66,5.4,0.0,0.0,18.0,1.9053000000000002
15/1/2007,16:48:00,1.31,0.0,242.3,5.4,0.0,0.0,18.0,1.8995
15/1/2007,16:49:00,1.314,0.0,242.64,5.4,0.0,0.0,18.0,1.9053000000000002
15/1/2007,16:50:00,1.308,0.0,242.17,5.4,0.0,0.0,18.0,1.8966000000000003
15/1/2007,16:51:00,1.298,0.0,241.2,5.4,0.0,0.0,18.0,1.8821
15/1/2007,16:52:00,1.302,0.0,241.54,5.4,0.0,0.0,18.0,1.8879000000000001
15/1/2007,16:53:00,1.302,0.0,241.57,5.4,0.0,0.0,17.0,1.8879000000000001
15/1/2007,16:54:00,1.296,0.0,240.95,5.4,0.0,0.0,18.0,1.8792
15/1/2007,16:55:00,1.292,0.0,240.58,5.2,0.0,0.0,18.0,1.8734000000000002
15/1/2007,16:56:00,1.3,0.0,241.42,5.4,0.0,0.0,18.0,1.885
15/1/2007,16:57:00,1.3,0.0,241.46,5.4,0.0,0.0,18.0,1.885
15/1/2007,16:58:00,1.298,0.0,241.16,5.4,0.0,0.0,17.0,1.8821
15/1/2007,16:59:00,1.292,0.0,240.61,5.2,0.0,0.0,18.0,1.8734000000000002
15/1/2007,17:00:00,1.29,0.0,240.42,5.2,0.0,0.0,18.0,1.8705
15/1/2007,17:01:00,1.288,0.0,240.38,5.2,0.0,0.0,18.0,1.8676000000000001
15/1/2007,17:02:00,1.354,0.076,240.24,5.6,0.0,0.0,17.0,1.9633000000000003
15/1/2007,17:03:00,1.35,0.104,238.87,5.6,0.0,0.0,18.0,1.9575000000000002
15/1/2007,17:04:00,1.354,0.106,239.41,5.6,0.0,0.0,17.0,1.9633000000000003
15/1/2007,17:05:00,1.354,0.106,239.42,5.6,0.0,0.0,18.0,1.9633000000000003
15/1/2007,17:06:00,1.348,0.104,238.95,5.6,0.0,0.0,17.0,1.9546000000000001
15/1/2007,17:07:00,1.406,0.166,238.14,5.8,0.0,0.0,18.0,2.0387
15/1/2007,17:08:00,1.444,0.23,238.01,6.0,0.0,0.0,17.0,2.0938
15/1/2007,17:09:00,1.436,0.23,237.98,6.0,0.0,0.0,17.0,2.0822
15/1/2007,17:10:00,1.43,0.23,238.12,6.0,0.0,0.0,18.0,2.0735
15/1/2007,17:11:00,1.432,0.232,238.47,6.0,0.0,0.0,17.0,2.0764
15/1/2007,17:12:00,1.434,0.234,238.82,6.0,0.0,0.0,18.0,2.0793
15/1/2007,17:13:00,1.418,0.222,238.15,6.0,0.0,0.0,17.0,2.0561
15/1/2007,17:14:00,1.358,0.13,237.92,5.6,0.0,0.0,17.0,1.9691
15/1/2007,17:15:00,1.354,0.128,237.37,5.6,0.0,0.0,18.0,1.9633000000000003
15/1/2007,17:16:00,1.35,0.126,237.15,5.6,0.0,0.0,17.0,1.9575000000000002
15/1/2007,17:17:00,1.35,0.126,237.27,5.6,0.0,0.0,17.0,1.9575000000000002
15/1/2007,17:18:00,1.344,0.124,236.71,5.6,0.0,0.0,17.0,1.9488000000000003
15/1/2007,17:19:00,1.354,0.13,237.71,5.6,0.0,0.0,18.0,1.9633000000000003
15/1/2007,17:20:00,1.326,0.066,239.92,5.4,0.0,0.0,17.0,1.9227
15/1/2007,17:21:00,1.366,0.066,239.92,5.8,0.0,0.0,18.0,1.9807000000000001
15/1/2007,17:22:00,1.884,0.286,239.82,8.4,0.0,0.0,18.0,2.7318
15/1/2007,17:23:00,2.198,0.492,239.99,9.6,0.0,0.0,17.0,3.1871
15/1/2007,17:24:00,1.55,0.0,240.12,6.4,0.0,0.0,18.0,2.2475
15/1/2007,17:25:00,2.048,0.256,239.13,9.0,0.0,0.0,17.0,2.9696
15/1/2007,17:26:00,2.482,0.474,239.36,10.6,0.0,0.0,18.0,3.5989
15/1/2007,17:27:00,2.52,0.464,238.46,10.8,0.0,0.0,17.0,3.654
15/1/2007,17:28:00,2.366,0.332,238.78,10.2,0.0,0.0,18.0,3.4307000000000003
15/1/2007,17:29:00,1.748,0.0,239.05,7.2,0.0,0.0,17.0,2.5345999999999997
15/1/2007,17:30:00,1.748,0.0,238.98,7.2,0.0,0.0,18.0,2.5345999999999997
15/1/2007,17:31:00,1.884,0.078,238.54,8.0,0.0,0.0,17.0,2.7318
15/1/2007,17:32:00,2.584,0.46,237.33,11.2,0.0,0.0,17.0,3.7468000000000004
15/1/2007,17:33:00,2.568,0.454,237.15,11.0,0.0,0.0,18.0,3.7236
15/1/2007,17:34:00,2.552,0.45,236.62,11.0,0.0,0.0,17.0,3.7004
15/1/2007,17:35:00,2.35,0.548,236.17,10.4,0.0,0.0,17.0,3.4075
15/1/2007,17:36:00,2.214,0.3,236.12,9.8,0.0,1.0,17.0,3.2102999999999997
15/1/2007,17:37:00,1.804,0.104,237.75,7.6,0.0,2.0,17.0,2.6158
15/1/2007,17:38:00,1.828,0.114,237.78,7.6,0.0,1.0,18.0,2.6506
15/1/2007,17:39:00,1.864,0.132,236.45,7.8,0.0,2.0,17.0,2.7028000000000003
15/1/2007,17:40:00,1.862,0.132,236.35,7.8,0.0,1.0,17.0,2.6999
15/1/2007,17:41:00,1.878,0.136,237.48,7.8,0.0,1.0,17.0,2.7231
15/1/2007,17:42:00,1.92,0.164,238.13,8.0,0.0,2.0,18.0,2.7840000000000003
15/1/2007,17:43:00,1.992,0.268,237.9,8.4,0.0,1.0,17.0,2.8884000000000003
15/1/2007,17:44:00,1.946,0.25,237.66,8.2,0.0,2.0,17.0,2.8217
15/1/2007,17:45:00,1.908,0.234,237.75,8.0,0.0,1.0,18.0,2.7666
15/1/2007,17:46:00,1.906,0.234,237.71,8.0,0.0,1.0,17.0,2.7637
15/1/2007,17:47:00,1.912,0.238,238.28,8.0,0.0,2.0,17.0,2.7724
15/1/2007,17:48:00,1.978,0.32,237.32,8.4,0.0,1.0,18.0,2.8681
15/1/2007,17:49:00,1.968,0.332,237.41,8.4,0.0,1.0,17.0,2.8536
15/1/2007,17:50:00,1.974,0.336,237.97,8.4,0.0,2.0,17.0,2.8623000000000003
15/1/2007,17:51:00,1.958,0.33,237.1,8.2,0.0,1.0,17.0,2.8391
15/1/2007,17:52:00,2.052,0.328,236.89,8.6,0.0,1.0,18.0,2.9754
15/1/2007,17:53:00,2.046,0.326,236.64,8.6,0.0,1.0,17.0,2.9667
15/1/2007,17:54:00,2.004,0.252,237.25,8.4,0.0,1.0,17.0,2.9058
15/1/2007,17:55:00,1.956,0.176,237.62,8.2,0.0,0.0,17.0,2.8362
15/1/2007,17:56:00,1.772,0.088,237.67,7.4,0.0,0.0,18.0,2.5694000000000004
15/1/2007,17:57:00,1.782,0.084,237.17,7.4,0.0,0.0,17.0,2.5839000000000003
15/1/2007,17:58:00,2.152,0.148,236.72,9.2,0.0,0.0,17.0,3.1204
15/1/2007,17:59:00,2.22,0.132,237.33,9.4,0.0,0.0,17.0,3.2190000000000003
15/1/2007,18:00:00,2.55,0.0,237.12,10.6,0.0,0.0,18.0,3.6975
15/1/2007,18:01:00,2.85,0.0,236.62,12.0,0.0,0.0,17.0,4.1325
15/1/2007,18:02:00,2.838,0.0,235.61,12.0,0.0,0.0,17.0,4.115100000000001
15/1/2007,18:03:00,2.848,0.0,236.07,12.0,0.0,0.0,17.0,4.1296
15/1/2007,18:04:00,2.744,0.0,236.98,11.6,0.0,0.0,17.0,3.9788
15/1/2007,18:05:00,2.446,0.0,236.99,10.2,0.0,0.0,17.0,3.5467000000000004
15/1/2007,18:06:00,2.668,0.112,235.64,11.4,0.0,0.0,17.0,3.8686000000000003
15/1/2007,18:07:00,3.348,0.392,235.26,14.4,0.0,0.0,17.0,4.8546
15/1/2007,18:08:00,3.358,0.394,235.69,14.4,0.0,0.0,17.0,4.8691
15/1/2007,18:09:00,3.38,0.398,236.71,14.4,0.0,0.0,17.0,4.901
15/1/2007,18:10:00,3.354,0.39,235.86,14.4,0.0,0.0,17.0,4.863300000000001
15/1/2007,18:11:00,3.356,0.39,235.87,14.4,0.0,0.0,18.0,4.8662
15/1/2007,18:12:00,2.872,0.186,236.07,12.4,0.0,0.0,17.0,4.1644
15/1/2007,18:13:00,2.422,0.0,236.63,10.2,0.0,0.0,17.0,3.5119000000000002
15/1/2007,18:14:00,2.426,0.0,236.83,10.2,0.0,0.0,17.0,3.5177000000000005
15/1/2007,18:15:00,2.42,0.0,236.49,10.2,0.0,0.0,17.0,3.509
15/1/2007,18:16:00,2.42,0.0,236.48,10.2,0.0,0.0,17.0,3.509
15/1/2007,18:17:00,2.466,0.0,236.36,10.4,0.0,0.0,17.0,3.5757000000000003
15/1/2007,18:18:00,2.512,0.116,235.6,10.6,0.0,0.0,17.0,3.6424000000000003
15/1/2007,18:19:00,2.548,0.116,235.65,10.8,0.0,0.0,17.0,3.6946
15/1/2007,18:20:00,2.806,0.116,236.15,11.8,0.0,0.0,18.0,4.068700000000001
15/1/2007,18:21:00,2.65,0.118,236.34,11.2,0.0,0.0,17.0,3.8425000000000002
15/1/2007,18:22:00,2.616,0.124,237.69,11.0,0.0,0.0,17.0,3.7932000000000006
15/1/2007,18:23:00,2.654,0.126,238.22,11.0,0.0,0.0,17.0,3.8482999999999996
15/1/2007,18:24:00,2.658,0.126,238.42,11.0,0.0,0.0,18.0,3.8541
15/1/2007,18:25:00,2.646,0.124,237.92,11.0,0.0,0.0,17.0,3.8367
15/1/2007,18:26:00,2.652,0.126,238.28,11.0,0.0,0.0,17.0,3.8454
15/1/2007,18:27:00,2.65,0.122,237.49,11.0,0.0,0.0,18.0,3.8425000000000002
15/1/2007,18:28:00,2.47,0.128,238.43,10.4,0.0,0.0,17.0,3.5815000000000006
15/1/2007,18:29:00,2.808,0.298,238.5,11.8,0.0,0.0,18.0,4.0716
15/1/2007,18:30:00,2.926,0.25,238.32,12.2,0.0,0.0,17.0,4.2427
15/1/2007,18:31:00,2.94,0.174,238.58,12.2,0.0,0.0,17.0,4.263
15/1/2007,18:32:00,2.604,0.0,238.6,10.8,0.0,0.0,18.0,3.7758000000000003
15/1/2007,18:33:00,2.668,0.0,238.47,11.2,0.0,0.0,17.0,3.8686000000000003
15/1/2007,18:34:00,2.726,0.0,238.06,11.4,0.0,0.0,18.0,3.9527
15/1/2007,18:35:00,2.388,0.098,238.75,10.0,0.0,0.0,17.0,3.4626
15/1/2007,18:36:00,2.268,0.098,238.33,9.4,0.0,0.0,18.0,3.2886
15/1/2007,18:37:00,2.338,0.098,238.76,9.8,0.0,0.0,17.0,3.3901
15/1/2007,18:38:00,2.046,0.102,239.52,8.6,0.0,0.0,18.0,2.9667
15/1/2007,18:39:00,1.592,0.102,239.91,6.6,0.0,0.0,17.0,2.3084000000000002
15/1/2007,18:40:00,1.494,0.108,240.95,6.2,0.0,0.0,18.0,2.1663
15/1/2007,18:41:00,1.434,0.112,241.6,5.8,0.0,0.0,18.0,2.0793
15/1/2007,18:42:00,1.422,0.108,240.66,5.8,0.0,0.0,18.0,2.0619
15/1/2007,18:43:00,1.406,0.102,239.19,5.8,0.0,0.0,17.0,2.0387
15/1/2007,18:44:00,1.4,0.098,238.7,5.8,0.0,0.0,18.0,2.03
15/1/2007,18:45:00,1.402,0.1,238.85,5.8,0.0,0.0,17.0,2.0328999999999997
15/1/2007,18:46:00,1.342,0.0,238.74,5.6,0.0,0.0,18.0,1.9459000000000002
15/1/2007,18:47:00,1.34,0.0,238.81,5.6,0.0,0.0,17.0,1.9430000000000003
15/1/2007,18:48:00,1.344,0.0,239.1,5.6,0.0,0.0,18.0,1.9488000000000003
15/1/2007,18:49:00,1.342,0.0,239.06,5.6,0.0,0.0,17.0,1.9459000000000002
15/1/2007,18:50:00,1.348,0.0,239.52,5.6,0.0,0.0,18.0,1.9546000000000001
15/1/2007,18:51:00,1.342,0.0,239.07,5.6,0.0,0.0,17.0,1.9459000000000002
15/1/2007,18:52:00,1.37,0.0,239.17,5.6,0.0,0.0,18.0,1.9865000000000004
15/1/2007,18:53:00,1.45,0.13,239.34,6.0,0.0,0.0,17.0,2.1025
15/1/2007,18:54:00,1.434,0.124,237.72,6.0,0.0,0.0,18.0,2.0793
15/1/2007,18:55:00,1.428,0.122,237.59,6.0,0.0,0.0,17.0,2.0705999999999998
15/1/2007,18:56:00,1.424,0.122,237.33,6.0,0.0,0.0,17.0,2.0648
15/1/2007,18:57:00,1.41,0.116,236.16,6.0,0.0,0.0,17.0,2.0444999999999998
15/1/2007,18:58:00,1.404,0.116,235.76,5.8,0.0,0.0,17.0,2.0358
15/1/2007,18:59:00,1.402,0.116,235.8,5.8,0.0,0.0,17.0,2.0328999999999997
15/1/2007,19:00:00,1.404,0.118,236.08,5.8,0.0,0.0,17.0,2.0358
15/1/2007,19:01:00,1.396,0.116,235.47,5.8,0.0,0.0,17.0,2.0242
15/1/2007,19:02:00,1.402,0.118,236.04,5.8,0.0,0.0,17.0,2.0328999999999997
15/1/2007,19:03:00,1.41,0.12,236.81,5.8,0.0,0.0,18.0,2.0444999999999998
15/1/2007,19:04:00,1.414,0.122,237.17,6.0,0.0,0.0,17.0,2.0502999999999996
15/1/2007,19:05:00,1.376,0.074,237.02,5.8,0.0,0.0,17.0,1.9951999999999999
15/1/2007,19:06:00,1.316,0.0,236.67,5.4,0.0,0.0,17.0,1.9082000000000001
15/1/2007,19:07:00,1.312,0.0,236.37,5.4,0.0,0.0,17.0,1.9024
15/1/2007,19:08:00,1.316,0.0,236.73,5.4,0.0,0.0,18.0,1.9082000000000001
15/1/2007,19:09:00,1.318,0.0,236.91,5.4,0.0,0.0,17.0,1.9111000000000002
15/1/2007,19:10:00,1.322,0.0,237.35,5.4,0.0,0.0,17.0,1.9169
15/1/2007,19:11:00,1.322,0.0,237.32,5.4,0.0,0.0,17.0,1.9169
15/1/2007,19:12:00,1.314,0.0,236.62,5.4,0.0,0.0,17.0,1.9053000000000002
15/1/2007,19:13:00,1.32,0.0,237.26,5.4,0.0,0.0,18.0,1.9140000000000001
15/1/2007,19:14:00,1.32,0.0,237.1,5.4,0.0,0.0,17.0,1.9140000000000001
15/1/2007,19:15:00,1.318,0.0,237.09,5.4,0.0,0.0,17.0,1.9111000000000002
15/1/2007,19:16:00,1.326,0.0,237.72,5.6,0.0,0.0,17.0,1.9227
15/1/2007,19:17:00,1.32,0.0,237.75,5.4,0.0,0.0,18.0,1.9140000000000001
15/1/2007,19:18:00,1.422,0.0,238.05,6.0,0.0,0.0,17.0,2.0619
15/1/2007,19:19:00,2.192,0.0,237.53,9.2,0.0,0.0,17.0,3.1784000000000003
15/1/2007,19:20:00,2.428,0.188,237.39,10.2,0.0,0.0,18.0,3.5206
15/1/2007,19:21:00,2.288,0.248,237.58,9.6,0.0,0.0,17.0,3.3176
15/1/2007,19:22:00,2.204,0.104,238.09,9.2,0.0,0.0,17.0,3.1958
15/1/2007,19:23:00,2.192,0.08,237.34,9.2,0.0,1.0,18.0,3.1784000000000003
15/1/2007,19:24:00,2.128,0.08,236.86,9.0,0.0,1.0,17.0,3.0856000000000003
15/1/2007,19:25:00,3.168,0.072,236.23,14.2,0.0,13.0,17.0,4.5936
15/1/2007,19:26:00,4.406,0.064,234.94,18.6,0.0,38.0,17.0,6.3887
15/1/2007,19:27:00,4.284,0.066,235.27,18.2,0.0,37.0,17.0,6.211799999999999
15/1/2007,19:28:00,4.462,0.202,235.27,19.0,0.0,37.0,17.0,6.4699
15/1/2007,19:29:00,4.698,0.238,236.02,19.8,0.0,38.0,17.0,6.812100000000001
15/1/2007,19:30:00,4.984,0.32,235.31,21.2,0.0,39.0,17.0,7.2268
15/1/2007,19:31:00,5.032,0.316,235.08,21.4,0.0,39.0,17.0,7.2964
15/1/2007,19:32:00,5.272,0.308,234.69,22.4,0.0,38.0,17.0,7.644400000000001
15/1/2007,19:33:00,5.368,0.214,234.56,22.8,0.0,39.0,16.0,7.783600000000001
15/1/2007,19:34:00,5.624,0.232,233.98,24.0,0.0,38.0,17.0,8.1548
15/1/2007,19:35:00,5.896,0.27,233.04,25.2,0.0,38.0,17.0,8.5492
15/1/2007,19:36:00,4.978,0.288,234.63,21.8,0.0,24.0,17.0,7.2181
15/1/2007,19:37:00,3.636,0.3,236.11,15.4,0.0,3.0,17.0,5.2722
15/1/2007,19:38:00,3.598,0.3,236.01,15.4,0.0,3.0,17.0,5.217099999999999
15/1/2007,19:39:00,3.47,0.33,234.03,15.0,0.0,4.0,17.0,5.0315
15/1/2007,19:40:00,3.434,0.336,234.28,14.8,0.0,2.0,17.0,4.9793
15/1/2007,19:41:00,3.326,0.186,233.0,14.2,0.0,2.0,16.0,4.8227
15/1/2007,19:42:00,3.354,0.172,233.46,14.4,0.0,3.0,17.0,4.863300000000001
15/1/2007,19:43:00,3.362,0.17,233.61,14.4,0.0,2.0,17.0,4.8749
15/1/2007,19:44:00,3.366,0.168,233.47,14.4,0.0,3.0,16.0,4.8807
15/1/2007,19:45:00,3.356,0.192,233.39,14.4,0.0,3.0,17.0,4.8662
15/1/2007,19:46:00,3.354,0.284,233.22,14.4,0.0,2.0,17.0,4.863300000000001
15/1/2007,19:47:00,3.404,0.378,233.07,14.6,0.0,2.0,16.0,4.9358
15/1/2007,19:48:00,3.448,0.132,233.59,14.8,0.0,2.0,17.0,4.9996
15/1/2007,19:49:00,3.33,0.062,234.82,14.2,0.0,1.0,17.0,4.8285
15/1/2007,19:50:00,3.384,0.056,234.9,14.4,0.0,1.0,17.0,4.9068000000000005
15/1/2007,19:51:00,3.296,0.052,233.56,14.0,0.0,1.0,17.0,4.7792
15/1/2007,19:52:00,3.3,0.062,233.98,14.0,0.0,2.0,16.0,4.785
15/1/2007,19:53:00,3.59,0.178,234.34,15.4,0.0,2.0,17.0,5.2055
15/1/2007,19:54:00,4.114,0.318,233.47,17.6,0.0,5.0,17.0,5.9653
15/1/2007,19:55:00,3.808,0.264,232.06,16.4,0.0,5.0,17.0,5.521599999999999
15/1/2007,19:56:00,3.56,0.306,232.07,15.4,0.0,5.0,16.0,5.162
15/1/2007,19:57:00,3.664,0.34,232.76,15.8,0.0,5.0,17.0,5.3128
15/1/2007,19:58:00,3.498,0.322,233.7,15.0,0.0,1.0,16.0,5.072100000000001
15/1/2007,19:59:00,4.4,0.482,233.61,19.2,0.0,0.0,17.0,6.380000000000001
15/1/2007,20:00:00,4.298,0.488,234.47,18.8,0.0,0.0,17.0,6.232100000000001
15/1/2007,20:01:00,3.414,0.4,235.48,14.6,0.0,0.0,17.0,4.9503
15/1/2007,20:02:00,4.826,0.582,232.54,21.0,0.0,0.0,17.0,6.9977
15/1/2007,20:03:00,4.558,0.512,233.01,19.8,0.0,0.0,16.0,6.6091
15/1/2007,20:04:00,3.126,0.394,233.91,13.4,0.0,0.0,17.0,4.5327
15/1/2007,20:05:00,3.042,0.466,233.93,13.4,0.0,0.0,17.0,4.4109
15/1/2007,20:06:00,4.098,0.542,234.05,17.6,0.0,0.0,17.0,5.9421
15/1/2007,20:07:00,3.962,0.514,234.07,17.2,0.0,0.0,16.0,5.7449
15/1/2007,20:08:00,2.438,0.276,235.61,10.4,0.0,0.0,17.0,3.5351000000000004
15/1/2007,20:09:00,2.414,0.254,236.58,10.2,0.0,0.0,18.0,3.5003
15/1/2007,20:10:00,2.432,0.262,237.72,10.2,0.0,0.0,17.0,3.5264
15/1/2007,20:11:00,2.434,0.262,237.93,10.2,0.0,0.0,17.0,3.5293
15/1/2007,20:12:00,3.546,0.426,236.91,15.4,0.0,0.0,17.0,5.1417
15/1/2007,20:13:00,3.846,0.388,236.2,16.4,0.0,0.0,18.0,5.5767
15/1/2007,20:14:00,3.456,0.27,237.47,14.8,0.0,0.0,17.0,5.0112
15/1/2007,20:15:00,2.318,0.094,237.58,9.6,0.0,0.0,17.0,3.3611
15/1/2007,20:16:00,3.084,0.224,237.03,13.4,0.0,0.0,17.0,4.4718
15/1/2007,20:17:00,3.748,0.276,237.61,15.8,0.0,0.0,18.0,5.4346000000000005
15/1/2007,20:18:00,3.368,0.248,239.24,14.4,0.0,0.0,17.0,4.8835999999999995
15/1/2007,20:19:00,2.352,0.102,239.77,9.8,0.0,0.0,18.0,3.4103999999999997
15/1/2007,20:20:00,2.398,0.098,239.07,10.0,0.0,0.0,17.0,3.4771000000000005
15/1/2007,20:21:00,2.456,0.098,239.17,10.2,0.0,0.0,18.0,3.5612
15/1/2007,20:22:00,2.492,0.096,239.17,10.4,0.0,0.0,17.0,3.6134
15/1/2007,20:23:00,2.494,0.098,239.24,10.4,0.0,0.0,18.0,3.6163000000000003
15/1/2007,20:24:00,2.4,0.094,238.1,10.0,0.0,0.0,17.0,3.48
15/1/2007,20:25:00,2.354,0.094,237.97,9.8,0.0,0.0,18.0,3.4133000000000004
15/1/2007,20:26:00,2.296,0.046,238.54,9.6,0.0,0.0,17.0,3.3291999999999997
15/1/2007,20:27:00,2.274,0.0,239.09,9.4,0.0,0.0,18.0,3.2973000000000003
15/1/2007,20:28:00,2.268,0.0,238.79,9.4,0.0,0.0,17.0,3.2886
15/1/2007,20:29:00,2.266,0.0,238.72,9.4,0.0,0.0,17.0,3.2857
15/1/2007,20:30:00,2.27,0.0,238.89,9.4,0.0,0.0,18.0,3.2915
15/1/2007,20:31:00,2.27,0.0,238.88,9.4,0.0,0.0,17.0,3.2915
15/1/2007,20:32:00,2.274,0.0,239.17,9.4,0.0,0.0,18.0,3.2973000000000003
15/1/2007,20:33:00,2.48,0.0,239.57,10.4,0.0,0.0,18.0,3.596
15/1/2007,20:34:00,2.778,0.0,239.47,11.6,0.0,0.0,17.0,4.0281
15/1/2007,20:35:00,2.802,0.0,239.61,11.6,0.0,0.0,18.0,4.0629
15/1/2007,20:36:00,3.008,0.0,240.08,12.4,0.0,0.0,17.0,4.3616
15/1/2007,20:37:00,3.236,0.104,239.5,13.4,0.0,0.0,18.0,4.692200000000001
15/1/2007,20:38:00,3.234,0.104,239.26,13.4,0.0,0.0,17.0,4.6893
15/1/2007,20:39:00,3.272,0.11,238.79,13.6,0.0,0.0,18.0,4.7444
15/1/2007,20:40:00,3.664,0.172,237.96,15.4,0.0,0.0,17.0,5.3128
15/1/2007,20:41:00,3.656,0.17,237.69,15.4,0.0,0.0,18.0,5.3012
15/1/2007,20:42:00,3.622,0.182,237.35,15.2,0.0,0.0,17.0,5.2519
15/1/2007,20:43:00,3.384,0.186,237.38,14.2,0.0,0.0,17.0,4.9068000000000005
15/1/2007,20:44:00,2.752,0.194,237.64,11.6,0.0,0.0,17.0,3.9903999999999997
15/1/2007,20:45:00,2.272,0.174,238.28,9.6,0.0,0.0,18.0,3.2943999999999996
15/1/2007,20:46:00,1.942,0.12,238.89,8.0,0.0,0.0,17.0,2.8159
15/1/2007,20:47:00,1.69,0.128,239.34,7.0,0.0,0.0,18.0,2.4505
15/1/2007,20:48:00,1.726,0.132,240.78,7.2,0.0,0.0,17.0,2.5027
15/1/2007,20:49:00,1.652,0.138,239.54,6.8,0.0,0.0,18.0,2.3954
15/1/2007,20:50:00,2.004,0.164,238.94,8.4,0.0,0.0,18.0,2.9058
15/1/2007,20:51:00,2.106,0.066,239.09,8.8,0.0,0.0,17.0,3.0537
15/1/2007,20:52:00,2.108,0.066,239.28,8.8,0.0,0.0,18.0,3.0566000000000004
15/1/2007,20:53:00,2.07,0.066,239.26,8.6,0.0,0.0,17.0,3.0014999999999996
15/1/2007,20:54:00,1.946,0.066,238.99,8.2,0.0,0.0,18.0,2.8217
15/1/2007,20:55:00,1.952,0.068,239.61,8.2,0.0,0.0,17.0,2.8304
15/1/2007,20:56:00,1.942,0.066,238.96,8.0,0.0,0.0,18.0,2.8159
15/1/2007,20:57:00,1.98,0.108,238.38,8.4,0.0,0.0,17.0,2.871
15/1/2007,20:58:00,2.002,0.164,237.91,8.4,0.0,0.0,17.0,2.9029
